"season","yr","mnth","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","casual","new","total"
"Spring","2011","Jan","19","No","Wednesday","Yes","Good",0.459999999999999,-6.001,47,27.9993,1,82,83
"Spring","2011","Jan","20","No","Wednesday","Yes","Good",-0.48,-6.9976,50,22.0028,2,54,56
"Spring","2011","Jan","21","No","Wednesday","Yes","Good",-0.48,-6.9976,55,22.0028,0,57,57
"Spring","2011","Jan","22","No","Wednesday","Yes","Good",-0.48,-8.0008,55,30.0026,1,32,33
"Spring","2011","Jan","23","No","Wednesday","Yes","Good",-1.42,-8.9974,59,27.9993,1,19,20
"Spring","2011","Jan","0","No","Thursday","Yes","Good",-1.42,-8.0008,59,19.0012,1,6,7
"Spring","2011","Jan","1","No","Thursday","Yes","Good",-1.42,-8.0008,50,19.0012,0,2,2
"Spring","2011","Jan","2","No","Thursday","Yes","Good",-1.42,-8.0008,50,23.9994,0,2,2
"Spring","2011","Jan","3","No","Thursday","Yes","Good",-1.42,-8.0008,50,22.0028,0,3,3
"Spring","2011","Jan","4","No","Thursday","Yes","Good",-1.42,-8.0008,50,16.9979,0,4,4
"Spring","2011","Jan","5","No","Thursday","Yes","Good",-1.42,-8.0008,50,19.9995,0,3,3
"Spring","2011","Jan","6","No","Thursday","Yes","Good",-2.36,-6.001,54,8.9981,0,28,28
"Spring","2011","Jan","7","No","Thursday","Yes","Good",-2.36,-6.001,54,8.9981,0,72,72
"Spring","2011","Jan","8","No","Thursday","Yes","Good",-1.42,-6.9976,50,12.998,5,197,202
"Spring","2011","Jan","9","No","Thursday","Yes","Good",-1.42,-8.0008,50,22.0028,2,137,139
"Spring","2011","Jan","10","No","Thursday","Yes","Fair",-0.48,-6.9976,50,23.9994,2,36,38
"Spring","2011","Jan","11","No","Thursday","Yes","Fair",1.4,-4.9978,44,30.0026,4,33,37
"Spring","2011","Jan","12","No","Thursday","Yes","Good",1.4,-4.9978,44,27.9993,3,49,52
"Spring","2011","Jan","13","No","Thursday","Yes","Good",2.34,-2.998,41,30.0026,2,81,83
"Spring","2011","Jan","14","No","Thursday","Yes","Good",2.34,-2.998,41,26.0027,3,39,42
"Spring","2011","Jan","15","No","Thursday","Yes","Good",3.28,-2.0014,38,19.9995,5,55,60
"Spring","2011","Jan","16","No","Thursday","Yes","Good",3.28,-2.0014,38,23.9994,2,76,78
"Spring","2011","Jan","17","No","Thursday","Yes","Good",1.4,-4.0012,40,19.0012,4,158,162
"Spring","2011","Jan","18","No","Thursday","Yes","Good",1.4,-4.0012,40,22.0028,3,141,144
"Spring","2011","Jan","19","No","Thursday","Yes","Good",-0.48,-6.001,47,16.9979,1,98,99
"Spring","2011","Jan","20","No","Thursday","Yes","Good",-0.48,-6.001,47,15.0013,0,64,64
"Spring","2011","Jan","21","No","Thursday","Yes","Good",-1.42,-8.0008,46,19.9995,0,40,40
"Spring","2011","Jan","22","No","Thursday","Yes","Good",-1.42,-8.0008,46,22.0028,0,30,30
"Spring","2011","Jan","23","No","Thursday","Yes","Good",-2.36,-6.9976,50,12.998,1,14,15
"Spring","2011","Jan","0","No","Friday","Yes","Good",-2.36,-6.9976,50,12.998,0,14,14
"Spring","2011","Jan","1","No","Friday","Yes","Good",-3.3,-8.0008,54,11.0014,0,5,5
"Spring","2011","Jan","2","No","Friday","Yes","Good",-3.3,-8.0008,54,8.9981,0,1,1
"Spring","2011","Jan","3","No","Friday","Yes","Good",-3.3,-6.9976,54,7.0015,0,1,1
"Spring","2011","Jan","5","No","Friday","Yes","Good",-3.3,-6.9976,54,6.0032,0,8,8
"Spring","2011","Jan","6","No","Friday","Yes","Good",-3.3,-4.0012,54,0,0,17,17
"Spring","2011","Jan","7","No","Friday","Yes","Good",-3.3,-8.0008,74,11.0014,0,70,70
"Spring","2011","Jan","8","No","Friday","Yes","Good",-2.36,-4.9978,68,0,2,156,158
"Spring","2011","Jan","9","No","Friday","Yes","Good",-1.42,-6.001,69,8.9981,0,117,117
"Spring","2011","Jan","10","No","Friday","Yes","Good",0.459999999999999,-4.0012,55,12.998,4,40,44
"Spring","2011","Jan","11","No","Friday","Yes","Good",0.459999999999999,-4.9978,51,19.0012,6,47,53
"Spring","2011","Jan","12","No","Friday","Yes","Good",1.4,-2.998,44,16.9979,2,59,61
"Spring","2011","Jan","13","No","Friday","Yes","Good",2.34,-2.998,37,26.0027,4,73,77
"Spring","2011","Jan","14","No","Friday","Yes","Good",2.34,-2.0014,41,19.0012,5,59,64
"Spring","2011","Jan","15","No","Friday","Yes","Good",3.28,-0.00159999999999982,38,11.0014,9,59,68
"Spring","2011","Jan","16","No","Friday","Yes","Good",2.34,-0.00159999999999982,41,7.0015,3,87,90
"Spring","2011","Jan","17","No","Friday","Yes","Good",2.34,-0.998200000000001,41,11.0014,4,155,159
"Spring","2011","Jan","18","No","Friday","Yes","Good",1.4,1.0016,47,0,5,134,139
"Spring","2011","Jan","19","No","Friday","Yes","Good",-0.48,-2.998,59,6.0032,3,89,92
"Spring","2011","Jan","20","No","Friday","Yes","Good",0.459999999999999,-0.00159999999999982,59,0,0,68,68
"Spring","2011","Jan","21","No","Friday","Yes","Good",-0.48,-0.998200000000001,69,0,4,48,52
"Spring","2011","Jan","22","No","Friday","Yes","Fair",-0.48,-0.998200000000001,69,0,2,34,36
"Spring","2011","Jan","23","No","Friday","Yes","Fair",0.459999999999999,-0.00159999999999982,55,0,1,26,27
"Spring","2011","Jan","0","No","Saturday","No","Good",0.459999999999999,-0.00159999999999982,55,0,3,25,28
"Spring","2011","Jan","1","No","Saturday","No","Fair",-0.48,-2.998,59,6.0032,2,18,20
"Spring","2011","Jan","2","No","Saturday","No","Fair",-0.48,-2.998,59,6.0032,0,12,12
"Spring","2011","Jan","3","No","Saturday","No","Fair",-0.48,-0.998200000000001,59,0,1,7,8
"Spring","2011","Jan","4","No","Saturday","No","Fair",-0.48,-0.998200000000001,59,0,0,5,5
"Spring","2011","Jan","5","No","Saturday","No","Good",-0.48,-0.998200000000001,59,0,0,1,1
"Spring","2011","Jan","6","No","Saturday","No","Good",-1.42,-4.9978,63,7.0015,1,2,3
"Spring","2011","Jan","7","No","Saturday","No","Good",-1.42,-2.0014,63,0,1,9,10
"Spring","2011","Jan","8","No","Saturday","No","Good",-1.42,-6.001,63,8.9981,1,22,23
"Spring","2011","Jan","9","No","Saturday","No","Good",-0.48,-4.0012,64,8.9981,2,31,33
"Spring","2011","Jan","10","No","Saturday","No","Good",0.459999999999999,-2.998,59,11.0014,2,57,59
"Spring","2011","Jan","11","No","Saturday","No","Good",1.4,-2.998,55,15.0013,18,54,72
"Spring","2011","Jan","12","No","Saturday","No","Good",3.28,-0.998200000000001,48,15.0013,15,74,89
"Spring","2011","Jan","13","No","Saturday","No","Good",5.16,1.0016,38,19.9995,21,80,101
"Spring","2011","Jan","14","No","Saturday","No","Good",6.1,3.0014,39,19.0012,26,92,118
"Spring","2011","Jan","15","No","Saturday","No","Fair",7.04,5.0012,36,12.998,21,108,129
"Spring","2011","Jan","16","No","Saturday","No","Fair",7.98,5.9978,34,12.998,33,95,128
"Spring","2011","Jan","17","No","Saturday","No","Fair",7.04,3.998,36,19.0012,29,54,83
"Spring","2011","Jan","18","No","Saturday","No","Fair",6.1,3.0014,45,16.9979,15,69,84
"Spring","2011","Jan","19","No","Saturday","No","Fair",7.04,3.998,39,16.9979,14,60,74
"Spring","2011","Jan","20","No","Saturday","No","Fair",7.04,3.998,39,16.9979,6,35,41
"Spring","2011","Jan","21","No","Saturday","No","Fair",7.04,3.998,39,15.0013,6,51,57
"Spring","2011","Jan","22","No","Saturday","No","Fair",6.1,5.0012,42,7.0015,0,26,26
"Spring","2011","Jan","23","No","Saturday","No","Good",6.1,3.0014,45,19.0012,5,39,44
"Spring","2011","Jan","0","No","Sunday","No","Good",4.22,3.998,56,0,6,33,39
"Spring","2011","Jan","1","No","Sunday","No","Good",4.22,1.9982,56,8.9981,4,19,23
"Spring","2011","Jan","2","No","Sunday","No","Good",4.22,3.0014,56,6.0032,3,13,16
"Spring","2011","Jan","3","No","Sunday","No","Good",2.34,1.9982,69,0,9,6,15
"Spring","2011","Jan","4","No","Sunday","No","Good",4.22,1.0016,56,11.0014,0,1,1
"Spring","2011","Jan","5","No","Sunday","No","Fair",4.22,1.0016,56,11.0014,1,1,2
"Spring","2011","Jan","6","No","Sunday","No","Fair",4.22,1.0016,56,11.0014,0,1,1
"Spring","2011","Jan","7","No","Sunday","No","Fair",3.28,-2.0014,56,19.9995,0,3,3
"Spring","2011","Jan","8","No","Sunday","No","Good",2.34,-2.0014,55,19.0012,0,18,18
"Spring","2011","Jan","9","No","Sunday","No","Good",2.34,-2.0014,51,16.9979,3,29,32
"Spring","2011","Jan","10","No","Sunday","No","Good",2.34,-2.0014,51,19.0012,8,71,79
"Spring","2011","Jan","11","No","Sunday","No","Good",3.28,-0.998200000000001,44,16.9979,23,70,93
"Spring","2011","Jan","12","No","Sunday","No","Good",3.28,-2.0014,41,19.0012,29,75,104
"Spring","2011","Jan","13","No","Sunday","No","Good",4.22,-0.998200000000001,35,19.9995,23,95,118
"Spring","2011","Jan","14","No","Sunday","No","Good",5.16,1.9982,36,16.9979,22,69,91
"Spring","2011","Jan","15","No","Sunday","No","Good",4.22,-0.00159999999999982,38,16.9979,35,78,113
"Spring","2011","Jan","16","No","Sunday","No","Good",3.28,-0.998200000000001,38,15.0013,22,77,99
"Spring","2011","Jan","17","No","Sunday","No","Good",2.34,-2.0014,37,16.9979,23,82,105
"Spring","2011","Jan","18","No","Sunday","No","Good",1.4,-2.0014,40,11.0014,11,56,67
"Spring","2011","Jan","19","No","Sunday","No","Good",0.459999999999999,-2.998,47,8.9981,14,47,61
"Spring","2011","Jan","20","No","Sunday","No","Good",0.459999999999999,-2.998,47,11.0014,7,50,57
"Spring","2011","Jan","21","No","Sunday","No","Good",0.459999999999999,-2.998,51,11.0014,6,22,28
"Spring","2011","Jan","22","No","Sunday","No","Fair",1.4,-2.0014,49,8.9981,2,19,21
"Spring","2011","Jan","23","No","Sunday","No","Fair",1.4,-0.998200000000001,40,7.0015,0,18,18
"Spring","2011","Jan","0","Yes","Monday","No","Fair",1.4,-2.998,47,15.0013,1,16,17
"Spring","2011","Jan","1","Yes","Monday","No","Fair",1.4,-2.998,44,12.998,1,15,16
"Spring","2011","Jan","2","Yes","Monday","No","Fair",0.459999999999999,-4.9978,43,16.9979,0,8,8
"Spring","2011","Jan","3","Yes","Monday","No","Fair",0.459999999999999,-4.0012,43,12.998,0,2,2
"Spring","2011","Jan","4","Yes","Monday","No","Fair",0.459999999999999,-2.998,43,8.9981,1,2,3
"Spring","2011","Jan","5","Yes","Monday","No","Fair",0.459999999999999,-2.998,43,11.0014,0,1,1
"Spring","2011","Jan","6","Yes","Monday","No","Fair",0.459999999999999,-4.0012,43,12.998,0,5,5
"Spring","2011","Jan","7","Yes","Monday","No","Fair",-0.48,-4.0012,50,8.9981,4,9,13
"Spring","2011","Jan","8","Yes","Monday","No","Fair",-0.48,-6.001,47,15.0013,3,30,33
"Spring","2011","Jan","9","Yes","Monday","No","Fair",-0.48,-6.001,47,15.0013,8,39,47
"Spring","2011","Jan","10","Yes","Monday","No","Fair",-0.48,-6.001,50,16.9979,7,50,57
"Spring","2011","Jan","11","Yes","Monday","No","Fair",-0.48,-6.001,55,12.998,9,55,64
"Spring","2011","Jan","12","Yes","Monday","No","Fair",0.459999999999999,-2.998,47,8.9981,10,70,80
"Spring","2011","Jan","13","Yes","Monday","No","Fair",0.459999999999999,-2.998,47,8.9981,13,80,93
"Spring","2011","Jan","14","Yes","Monday","No","Fair",0.459999999999999,-2.0014,43,7.0015,12,74,86
"Spring","2011","Jan","15","Yes","Monday","No","Fair",1.4,-2.0014,47,11.0014,21,72,93
"Spring","2011","Jan","16","Yes","Monday","No","Fair",1.4,-2.0014,47,11.0014,6,76,82
"Spring","2011","Jan","17","Yes","Monday","No","Good",1.4,-2.998,51,12.998,4,67,71
"Spring","2011","Jan","18","Yes","Monday","No","Fair",0.459999999999999,-4.9978,55,16.9979,7,85,92
"Spring","2011","Jan","19","Yes","Monday","No","Bad",0.459999999999999,-4.0012,59,12.998,2,58,60
"Spring","2011","Jan","20","Yes","Monday","No","Bad",-0.48,-6.001,80,12.998,4,29,33
"Spring","2011","Jan","21","Yes","Monday","No","Bad",-0.48,-6.001,80,12.998,3,24,27
"Spring","2011","Jan","22","Yes","Monday","No","Bad",-1.42,-8.0008,93,16.9979,0,13,13
"Spring","2011","Jan","23","Yes","Monday","No","Bad",-0.48,-6.9976,86,19.0012,1,3,4
"Spring","2011","Jan","12","No","Tuesday","Yes","Fair",1.4,-4.0012,86,22.0028,0,3,3
"Spring","2011","Jan","13","No","Tuesday","Yes","Fair",1.4,-2.998,86,15.0013,0,22,22
"Spring","2011","Jan","14","No","Tuesday","Yes","Fair",2.34,-0.998200000000001,80,11.0014,2,26,28
"Spring","2011","Jan","15","No","Tuesday","Yes","Fair",2.34,-0.998200000000001,87,11.0014,3,32,35
"Spring","2011","Jan","16","No","Tuesday","Yes","Fair",2.34,-0.998200000000001,87,12.998,0,61,61
"Spring","2011","Jan","17","No","Tuesday","Yes","Fair",2.34,-0.998200000000001,82,12.998,1,124,125
"Spring","2011","Jan","18","No","Tuesday","Yes","Fair",2.34,-0.998200000000001,80,11.0014,1,132,133
"Spring","2011","Jan","19","No","Tuesday","Yes","Fair",2.34,-0.998200000000001,80,8.9981,1,98,99
"Spring","2011","Jan","20","No","Tuesday","Yes","Fair",2.34,1.9982,87,0,0,83,83
"Spring","2011","Jan","21","No","Tuesday","Yes","Fair",2.34,-0.00159999999999982,93,7.0015,0,41,41
"Spring","2011","Jan","22","No","Tuesday","Yes","Fair",2.34,1.0016,93,6.0032,0,33,33
"Spring","2011","Jan","23","No","Tuesday","Yes","Fair",2.34,1.9982,93,0,1,19,20
"Spring","2011","Jan","0","No","Wednesday","Yes","Fair",2.34,1.9982,93,0,0,3,3
"Spring","2011","Jan","1","No","Wednesday","Yes","Bad",2.34,-0.998200000000001,93,8.9981,1,6,7
"Spring","2011","Jan","2","No","Wednesday","Yes","Bad",2.34,-0.998200000000001,93,8.9981,0,3,3
"Spring","2011","Jan","4","No","Wednesday","Yes","Bad",2.34,-0.998200000000001,93,8.9981,1,1,2
"Spring","2011","Jan","5","No","Wednesday","Yes","Fair",2.34,1.0016,93,6.0032,0,7,7
"Spring","2011","Jan","6","No","Wednesday","Yes","Fair",2.34,1.0016,93,6.0032,0,32,32
"Spring","2011","Jan","7","No","Wednesday","Yes","Fair",3.28,1.0016,92,7.0015,1,89,90
"Spring","2011","Jan","8","No","Wednesday","Yes","Fair",3.28,1.0016,93,7.0015,1,196,197
"Spring","2011","Jan","9","No","Wednesday","Yes","Fair",3.28,1.0016,93,7.0015,2,107,109
"Spring","2011","Jan","10","No","Wednesday","Yes","Fair",4.22,1.9982,93,8.9981,1,46,47
"Spring","2011","Jan","11","No","Wednesday","Yes","Fair",5.16,3.998,87,6.0032,5,47,52
"Spring","2011","Jan","12","No","Wednesday","Yes","Fair",6.1,5.0012,81,6.0032,5,65,70
"Spring","2011","Jan","13","No","Wednesday","Yes","Good",10.8,11.0006,62,19.0012,11,67,78
"Spring","2011","Jan","14","No","Wednesday","Yes","Good",10.8,11.0006,58,16.9979,7,68,75
"Spring","2011","Jan","15","No","Wednesday","Yes","Good",10.8,11.0006,54,19.0012,4,78,82
"Spring","2011","Jan","16","No","Wednesday","Yes","Good",9.86,9.9974,58,26.0027,10,94,104
"Spring","2011","Jan","17","No","Wednesday","Yes","Good",8.92,5.9978,57,22.0028,7,190,197
"Spring","2011","Jan","18","No","Wednesday","Yes","Good",7.98,5.0012,61,19.0012,5,156,161
"Spring","2011","Jan","19","No","Wednesday","Yes","Good",7.04,3.0014,57,27.9993,4,108,112
"Spring","2011","Jan","20","No","Wednesday","Yes","Good",7.04,3.998,49,19.9995,2,74,76
"Spring","2011","Jan","21","No","Wednesday","Yes","Good",7.04,3.0014,49,27.9993,4,55,59
"Spring","2011","Jan","22","No","Wednesday","Yes","Good",6.1,3.998,52,11.0014,6,53,59
"Spring","2011","Jan","23","No","Wednesday","Yes","Good",6.1,1.9982,52,31.0009,1,27,28
"Spring","2011","Jan","0","No","Thursday","Yes","Good",4.22,-0.998200000000001,56,26.0027,5,8,13
"Spring","2011","Jan","1","No","Thursday","Yes","Good",4.22,1.9982,56,0,2,3,5
"Spring","2011","Jan","2","No","Thursday","Yes","Good",4.22,1.9982,56,0,0,2,2
"Spring","2011","Jan","3","No","Thursday","Yes","Good",4.22,1.0016,56,11.0014,0,1,1
"Spring","2011","Jan","4","No","Thursday","Yes","Good",4.22,1.0016,56,11.0014,0,1,1
"Spring","2011","Jan","5","No","Thursday","Yes","Good",3.28,-0.998200000000001,60,15.0013,0,6,6
"Spring","2011","Jan","6","No","Thursday","Yes","Good",2.34,-2.0014,60,15.0013,0,35,35
"Spring","2011","Jan","7","No","Thursday","Yes","Good",2.34,-2.0014,55,15.0013,1,100,101
"Spring","2011","Jan","8","No","Thursday","Yes","Good",2.34,-2.0014,55,19.0012,2,247,249
"Spring","2011","Jan","9","No","Thursday","Yes","Fair",3.28,-0.998200000000001,52,15.0013,3,140,143
"Spring","2011","Jan","10","No","Thursday","Yes","Good",4.22,-0.998200000000001,48,19.9995,1,56,57
"Spring","2011","Jan","11","No","Thursday","Yes","Fair",5.16,1.9982,45,11.0014,5,63,68
"Spring","2011","Jan","12","No","Thursday","Yes","Fair",6.1,5.9978,42,0,7,77,84
"Spring","2011","Jan","13","No","Thursday","Yes","Fair",5.16,3.0014,45,7.0015,12,86,98
"Spring","2011","Jan","14","No","Thursday","Yes","Fair",6.1,3.998,45,8.9981,6,75,81
"Spring","2011","Jan","15","No","Thursday","Yes","Fair",7.04,5.0012,45,12.998,8,62,70
"Spring","2011","Jan","16","No","Thursday","Yes","Fair",6.1,3.998,49,8.9981,8,83,91
"Spring","2011","Jan","17","No","Thursday","Yes","Fair",6.1,5.0012,49,7.0015,8,207,215
"Spring","2011","Jan","18","No","Thursday","Yes","Fair",4.22,1.0016,56,12.998,1,184,185
"Spring","2011","Jan","19","No","Thursday","Yes","Good",4.22,-0.998200000000001,56,22.0028,6,146,152
"Spring","2011","Jan","20","No","Thursday","Yes","Fair",4.22,-0.00159999999999982,60,19.0012,2,124,126
"Spring","2011","Jan","21","No","Thursday","Yes","Fair",3.28,-0.998200000000001,60,16.9979,3,54,57
"Spring","2011","Jan","22","No","Thursday","Yes","Fair",3.28,-2.0014,65,19.0012,0,56,56
"Spring","2011","Jan","23","No","Thursday","Yes","Fair",3.28,-2.0014,65,22.0028,3,28,31
"Spring","2011","Jan","0","No","Friday","Yes","Fair",3.28,-0.998200000000001,70,16.9979,1,20,21
"Spring","2011","Jan","1","No","Friday","Yes","Fair",3.28,-0.998200000000001,70,16.9979,0,6,6
"Spring","2011","Jan","2","No","Friday","Yes","Bad",3.28,-0.00159999999999982,75,11.0014,0,2,2
"Spring","2011","Jan","3","No","Friday","Yes","Bad",2.34,-2.0014,80,19.9995,0,1,1
"Spring","2011","Jan","4","No","Friday","Yes","Fair",2.34,1.0016,87,6.0032,0,1,1
"Spring","2011","Jan","5","No","Friday","Yes","Good",3.28,-2.998,60,27.9993,1,4,5
"Spring","2011","Jan","6","No","Friday","Yes","Good",2.34,-2.0014,55,16.9979,0,27,27
"Spring","2011","Jan","7","No","Friday","Yes","Good",1.4,-4.0012,51,19.0012,2,66,68
"Spring","2011","Jan","8","No","Friday","Yes","Good",1.4,-4.0012,47,22.0028,7,210,217
"Spring","2011","Jan","9","No","Friday","Yes","Good",1.4,-4.0012,51,23.9994,7,159,166
"Spring","2011","Jan","10","No","Friday","Yes","Good",1.4,-4.9978,47,31.0009,6,57,63
"Spring","2011","Jan","11","No","Friday","Yes","Good",2.34,-4.0012,41,31.0009,6,53,59
"Spring","2011","Jan","12","No","Friday","Yes","Good",2.34,-4.0012,27,39.0007,11,67,78
"Spring","2011","Jan","13","No","Friday","Yes","Good",1.4,-6.001,21,39.0007,8,65,73
"Spring","2011","Jan","14","No","Friday","Yes","Good",1.4,-6.001,25,35.0008,6,56,62
"Spring","2011","Jan","15","No","Friday","Yes","Good",-0.48,-8.0008,26,30.0026,4,61,65
"Spring","2011","Jan","16","No","Friday","Yes","Good",-0.48,-6.9976,26,23.9994,0,97,97
"Spring","2011","Jan","17","No","Friday","Yes","Good",-1.42,-8.0008,28,23.9994,10,151,161
"Spring","2011","Jan","18","No","Friday","Yes","Good",-2.36,-8.0008,30,16.9979,1,119,120
"Spring","2011","Jan","19","No","Friday","Yes","Good",-2.36,-8.9974,30,22.0028,3,93,96
"Spring","2011","Jan","20","No","Friday","Yes","Good",-3.3,-10.9972,33,27.9993,1,52,53
"Spring","2011","Jan","21","No","Friday","Yes","Good",-4.24,-10.9972,38,19.0012,0,41,41
"Spring","2011","Jan","22","No","Friday","Yes","Good",-5.18,-14.0002,41,26.0027,1,33,34
"Spring","2011","Jan","23","No","Friday","Yes","Good",-5.18,-12.997,38,22.0028,0,27,27
"Spring","2011","Jan","0","No","Saturday","No","Good",-6.12,-14.0002,45,16.9979,0,13,13
"Spring","2011","Jan","1","No","Saturday","No","Fair",-6.12,-16,41,26.0027,3,9,12
"Spring","2011","Jan","2","No","Saturday","No","Fair",-6.12,-14.0002,41,16.9979,0,11,11
"Spring","2011","Jan","3","No","Saturday","No","Fair",-6.12,-14.0002,41,19.0012,1,6,7
"Spring","2011","Jan","4","No","Saturday","No","Fair",-7.06,-14.9968,48,19.9995,0,3,3
"Spring","2011","Jan","6","No","Saturday","No","Fair",-7.06,-14.0002,44,15.0013,0,2,2
"Spring","2011","Jan","7","No","Saturday","No","Good",-7.06,-14.9968,44,19.0012,0,8,8
"Spring","2011","Jan","8","No","Saturday","No","Good",-7.06,-16,44,22.0028,1,26,27
"Spring","2011","Jan","9","No","Saturday","No","Good",-6.12,-14.0002,41,16.9979,3,37,40
"Spring","2011","Jan","10","No","Saturday","No","Fair",-6.12,-12.0004,41,11.0014,3,50,53
"Spring","2011","Jan","11","No","Saturday","No","Fair",-5.18,-10.9972,38,8.9981,4,59,63
"Spring","2011","Jan","12","No","Saturday","No","Fair",-5.18,-8.9974,38,7.0015,10,60,70
"Spring","2011","Jan","13","No","Saturday","No","Good",-4.24,-4.9978,35,0,12,72,84
"Spring","2011","Jan","14","No","Saturday","No","Good",-3.3,-6.9976,33,7.0015,11,64,75
"Spring","2011","Jan","15","No","Saturday","No","Good",-2.36,-6.001,28,0,10,93,103
"Spring","2011","Jan","16","No","Saturday","No","Good",-2.36,-6.9976,28,12.998,11,72,83
"Spring","2011","Jan","17","No","Saturday","No","Good",-2.36,-2.998,28,0,8,59,67
"Spring","2011","Jan","18","No","Saturday","No","Good",-4.24,-10.0006,35,12.998,0,54,54
"Spring","2011","Jan","19","No","Saturday","No","Good",-4.24,-8.9974,35,8.9981,6,53,59
"Spring","2011","Jan","20","No","Saturday","No","Good",-5.18,-10.9972,45,11.0014,1,44,45
"Spring","2011","Jan","21","No","Saturday","No","Good",-5.18,-8.9974,41,6.0032,0,39,39
"Spring","2011","Jan","22","No","Saturday","No","Good",-5.18,-6.001,49,0,7,23,30
"Spring","2011","Jan","23","No","Saturday","No","Good",-6.12,-10.9972,57,7.0015,2,31,33
"Spring","2011","Jan","0","No","Sunday","No","Good",-6.12,-10.9972,57,7.0015,2,20,22
"Spring","2011","Jan","1","No","Sunday","No","Good",-6.12,-10.9972,57,7.0015,1,12,13
"Spring","2011","Jan","2","No","Sunday","No","Good",-7.06,-12.0004,62,8.9981,3,15,18
"Spring","2011","Jan","3","No","Sunday","No","Good",-7.06,-12.0004,62,8.9981,1,4,5
"Spring","2011","Jan","5","No","Sunday","No","Fair",-6.12,-10.9972,57,7.0015,0,3,3
"Spring","2011","Jan","6","No","Sunday","No","Fair",-6.12,-10.9972,57,7.0015,0,1,1
"Spring","2011","Jan","7","No","Sunday","No","Good",-4.24,-8.9974,58,11.0014,1,1,2
"Spring","2011","Jan","8","No","Sunday","No","Good",-5.18,-10.9972,62,11.0014,2,17,19
"Spring","2011","Jan","9","No","Sunday","No","Good",-3.3,-10.9972,54,23.9994,3,25,28
