"mnth","hr","holiday","weekday","weathersit","temp","atemp","hum","windspeed","total"
"Jan","10","No","Friday","Good",1.4,-4.9978,47,31.0009,63
"Jan","11","No","Friday","Good",2.34,-4.0012,41,31.0009,59
"Jan","12","No","Friday","Good",2.34,-4.0012,27,39.0007,78
"Jan","13","No","Friday","Good",1.4,-6.001,21,39.0007,73
"Jan","14","No","Friday","Good",1.4,-6.001,25,35.0008,62
"Jan","15","No","Friday","Good",-0.48,-8.0008,26,30.0026,65
"Jan","16","No","Friday","Good",-0.48,-6.9976,26,23.9994,97
"Jan","18","No","Friday","Good",-2.36,-8.0008,30,16.9979,120
"Jan","19","No","Friday","Good",-2.36,-8.9974,30,22.0028,96
"Jan","20","No","Friday","Good",-3.3,-10.9972,33,27.9993,53
"Jan","21","No","Friday","Good",-4.24,-10.9972,38,19.0012,41
"Jan","22","No","Friday","Good",-5.18,-14.0002,41,26.0027,34
"Jan","23","No","Friday","Good",-5.18,-12.997,38,22.0028,27
"Jan","0","No","Saturday","Good",-6.12,-14.0002,45,16.9979,13
"Jan","2","No","Saturday","Fair",-6.12,-14.0002,41,16.9979,11
"Jan","4","No","Saturday","Fair",-7.06,-14.9968,48,19.9995,3
"Jan","6","No","Saturday","Fair",-7.06,-14.0002,44,15.0013,2
"Jan","8","No","Saturday","Good",-7.06,-16,44,22.0028,27
"Jan","9","No","Saturday","Good",-6.12,-14.0002,41,16.9979,40
"Jan","10","No","Saturday","Fair",-6.12,-12.0004,41,11.0014,53
"Jan","11","No","Saturday","Fair",-5.18,-10.9972,38,8.9981,63
"Jan","12","No","Saturday","Fair",-5.18,-8.9974,38,7.0015,70
"Jan","13","No","Saturday","Good",-4.24,-4.9978,35,0,84
"Jan","14","No","Saturday","Good",-3.3,-6.9976,33,7.0015,75
"Jan","16","No","Saturday","Good",-2.36,-6.9976,28,12.998,83
"Jan","17","No","Saturday","Good",-2.36,-2.998,28,0,67
"Jan","19","No","Saturday","Good",-4.24,-8.9974,35,8.9981,59
"Jan","20","No","Saturday","Good",-5.18,-10.9972,45,11.0014,45
"Jan","21","No","Saturday","Good",-5.18,-8.9974,41,6.0032,39
"Jan","22","No","Saturday","Good",-5.18,-6.001,49,0,30
"Jan","23","No","Saturday","Good",-6.12,-10.9972,57,7.0015,33
"Jan","0","No","Sunday","Good",-6.12,-10.9972,57,7.0015,22
"Jan","1","No","Sunday","Good",-6.12,-10.9972,57,7.0015,13
"Jan","2","No","Sunday","Good",-7.06,-12.0004,62,8.9981,18
"Jan","3","No","Sunday","Good",-7.06,-12.0004,62,8.9981,5
"Jan","6","No","Sunday","Fair",-6.12,-10.9972,57,7.0015,1
"Jan","7","No","Sunday","Good",-4.24,-8.9974,58,11.0014,2
"Jan","8","No","Sunday","Good",-5.18,-10.9972,62,11.0014,19
"Jan","9","No","Sunday","Good",-3.3,-10.9972,54,23.9994,28
"Jan","10","No","Sunday","Good",-1.42,-8.9974,46,26.0027,58
"Jan","12","No","Sunday","Good",-0.48,-8.0008,37,31.0009,116
"Jan","13","No","Sunday","Good",-1.42,-8.9974,33,26.0027,87
"Jan","14","No","Sunday","Good",-0.48,-6.9976,28,23.9994,110
"Jan","15","No","Sunday","Good",-0.48,-6.9976,28,23.9994,77
"Jan","16","No","Sunday","Good",-0.48,-6.9976,26,22.0028,65
"Jan","17","No","Sunday","Good",-1.42,-8.9974,26,26.0027,55
"Jan","18","No","Sunday","Good",-2.36,-8.0008,30,16.9979,49
"Jan","19","No","Sunday","Good",-2.36,-8.0008,30,19.0012,50
"Jan","20","No","Sunday","Good",-3.3,-8.9974,36,16.9979,35
"Jan","22","No","Sunday","Good",-4.24,-10.0006,38,12.998,28
"Jan","23","No","Sunday","Good",-5.18,-12.0004,41,15.0013,21
"Jan","0","No","Monday","Good",-5.18,-12.0004,41,12.998,7
"Jan","1","No","Monday","Good",-6.12,-12.997,45,12.998,1
"Jan","3","No","Monday","Good",-6.12,-14.0002,45,16.9979,1
"Jan","5","No","Monday","Good",-7.06,-12.0004,48,8.9981,5
"Jan","6","No","Monday","Good",-7.06,-10.9972,48,6.0032,15
"Jan","7","No","Monday","Good",-7.06,-8.0008,48,0,84
"Jan","8","No","Monday","Good",-6.12,-6.9976,49,0,177
"Jan","9","No","Monday","Good",-5.18,-6.001,41,0,102
"Jan","10","No","Monday","Good",-3.3,-6.9976,42,0,40
"Jan","11","No","Monday","Good",-3.3,-8.0008,46,8.9981,46
"Jan","12","No","Monday","Fair",-2.36,-6.9976,42,12.998,63
"Jan","13","No","Monday","Fair",-1.42,-6.9976,43,15.0013,60
"Jan","14","No","Monday","Fair",-1.42,-6.9976,46,15.0013,45
"Jan","15","No","Monday","Good",-0.48,-4.9978,40,11.0014,57
"Jan","16","No","Monday","Good",-0.48,-6.001,47,16.9979,70
"Jan","17","No","Monday","Good",-1.42,-8.0008,50,16.9979,184
"Jan","18","No","Monday","Good",-1.42,-6.9976,59,12.998,153
"Jan","19","No","Monday","Good",-1.42,-6.001,54,11.0014,106
"Jan","20","No","Monday","Good",-1.42,-6.9976,59,12.998,81
"Jan","21","No","Monday","Good",-1.42,-6.001,63,11.0014,59
"Jan","22","No","Monday","Fair",-1.42,-6.9976,63,15.0013,35
"Jan","23","No","Monday","Fair",-0.48,-6.001,64,16.9979,24
"Jan","0","No","Tuesday","Fair",-0.48,-6.9976,69,19.0012,9
"Jan","1","No","Tuesday","Fair",-0.48,-4.9978,69,11.0014,5
"Jan","2","No","Tuesday","Good",-0.48,-6.001,69,15.0013,2
"Jan","4","No","Tuesday","Good",-1.42,-4.9978,74,7.0015,1
"Jan","7","No","Tuesday","Good",-0.48,-6.001,74,15.0013,108
"Jan","8","No","Tuesday","Fair",-0.48,-4.0012,74,8.9981,238
"Jan","9","No","Tuesday","Fair",1.4,-0.998200000000001,64,6.0032,144
"Jan","10","No","Tuesday","Fair",2.34,-0.00159999999999982,60,7.0015,55
"Jan","12","No","Tuesday","Fair",4.22,3.0014,56,6.0032,106
"Jan","14","No","Tuesday","Fair",6.1,5.9978,45,0,68
"Jan","15","No","Tuesday","Fair",7.04,7.001,42,0,84
"Jan","18","No","Tuesday","Fair",6.1,5.0012,49,6.0032,225
"Jan","19","No","Tuesday","Fair",4.22,1.0016,65,11.0014,146
"Jan","20","No","Tuesday","Good",3.28,-0.998200000000001,65,12.998,119
"Jan","21","No","Tuesday","Good",3.28,-0.998200000000001,65,12.998,45
"Jan","22","No","Tuesday","Good",2.34,-0.998200000000001,64,11.0014,53
"Jan","23","No","Tuesday","Fair",2.34,-0.998200000000001,64,11.0014,40
"Jan","0","No","Wednesday","Fair",2.34,-0.998200000000001,69,8.9981,17
"Jan","2","No","Wednesday","Bad",2.34,-0.998200000000001,69,12.998,10
"Jan","5","No","Wednesday","Bad",1.4,-4.0012,86,19.0012,1
"Jan","6","No","Wednesday","Bad",1.4,-4.0012,86,19.0012,8
"Jan","7","No","Wednesday","Bad",2.34,-2.0014,87,19.9995,30
"Jan","8","No","Wednesday","Bad",2.34,-2.0014,87,19.9995,72
"Jan","10","No","Wednesday","Bad",2.34,-2.0014,93,19.0012,28
"Jan","12","No","Wednesday","Bad",2.34,-2.998,93,22.0028,48
"Jan","13","No","Wednesday","Bad",2.34,-2.998,93,22.0028,47
"Jan","14","No","Wednesday","Bad",2.34,-2.998,93,23.9994,36
"Jan","15","No","Wednesday","Bad",2.34,-4.0012,93,31.0009,43
"Jan","16","No","Wednesday","Very Bad",2.34,-2.998,93,22.0028,36
"Jan","17","No","Wednesday","Bad",1.4,-4.0012,93,23.9994,26
"Jan","16","No","Thursday","Good",2.34,-0.998200000000001,55,12.998,24
"Jan","17","No","Thursday","Good",2.34,-0.00159999999999982,55,7.0015,84
"Jan","18","No","Thursday","Good",1.4,-0.998200000000001,69,6.0032,104
"Jan","19","No","Thursday","Good",1.4,-0.998200000000001,69,6.0032,79
"Jan","20","No","Thursday","Good",0.459999999999999,-2.0014,74,6.0032,59
"Jan","21","No","Thursday","Good",0.459999999999999,-2.0014,74,6.0032,38
"Jan","23","No","Thursday","Good",0.459999999999999,-2.998,80,11.0014,16
"Jan","0","No","Friday","Fair",1.4,-2.0014,75,8.9981,9
"Jan","1","No","Friday","Fair",1.4,-2.0014,75,8.9981,3
"Jan","2","No","Friday","Fair",1.4,-2.0014,75,11.0014,2
"Jan","5","No","Friday","Fair",0.459999999999999,-2.0014,80,7.0015,4
"Jan","7","No","Friday","Fair",-0.48,-2.998,86,6.0032,60
"Jan","9","No","Friday","Bad",0.459999999999999,-2.0014,86,6.0032,101
"Jan","11","No","Friday","Bad",0.459999999999999,-2.0014,93,7.0015,30
"Jan","13","No","Friday","Bad",0.459999999999999,-2.0014,93,7.0015,31
"Jan","15","No","Friday","Fair",1.4,1.0016,86,0,41
"Jan","16","No","Friday","Good",2.34,1.9982,80,0,80
"Jan","17","No","Friday","Good",3.28,-0.00159999999999982,75,8.9981,149
"Jan","18","No","Friday","Good",3.28,-0.998200000000001,75,12.998,109
"Jan","19","No","Friday","Fair",3.28,-0.00159999999999982,75,8.9981,89
"Jan","20","No","Friday","Fair",3.28,-0.998200000000001,70,12.998,62
"Jan","21","No","Friday","Fair",2.34,-0.998200000000001,75,8.9981,58
"Jan","23","No","Friday","Good",3.28,-0.998200000000001,60,15.0013,23
"Jan","0","No","Saturday","Good",2.34,-2.998,64,23.9994,28
"Jan","3","No","Saturday","Good",1.4,-2.0014,64,8.9981,8
"Jan","4","No","Saturday","Good",-0.48,-4.0012,69,7.0015,3
"Jan","6","No","Saturday","Good",-0.48,-4.0012,64,8.9981,2
"Jan","7","No","Saturday","Good",-0.48,-4.0012,59,7.0015,5
"Jan","8","No","Saturday","Good",0.459999999999999,-2.998,55,11.0014,34
"Jan","9","No","Saturday","Good",0.459999999999999,-2.0014,59,6.0032,34
"Jan","10","No","Saturday","Fair",0.459999999999999,-2.0014,64,7.0015,55
"Jan","11","No","Saturday","Fair",0.459999999999999,-2.998,64,8.9981,64
"Jan","14","No","Saturday","Fair",2.34,-0.998200000000001,60,8.9981,99
"Jan","16","No","Saturday","Good",3.28,-0.00159999999999982,60,11.0014,107
"Jan","18","No","Saturday","Good",2.34,-0.998200000000001,69,8.9981,68
"Jan","20","No","Saturday","Good",0.459999999999999,-2.0014,74,6.0032,43
"Jan","21","No","Saturday","Good",0.459999999999999,-2.0014,74,6.0032,36
"Jan","22","No","Saturday","Good",-0.48,-2.998,80,6.0032,32
"Jan","23","No","Saturday","Good",-0.48,-2.998,80,6.0032,33
"Jan","0","No","Sunday","Good",-0.48,-4.0012,80,7.0015,33
"Jan","1","No","Sunday","Good",-1.42,-2.0014,80,0,29
"Jan","2","No","Sunday","Good",-0.48,-0.998200000000001,80,0,11
"Jan","3","No","Sunday","Good",-1.42,-2.0014,93,0,8
"Jan","4","No","Sunday","Good",-1.42,-2.0014,93,0,1
"Jan","7","No","Sunday","Good",-1.42,-2.0014,86,0,3
"Jan","8","No","Sunday","Fair",-1.42,-2.0014,86,0,12
"Jan","10","No","Sunday","Fair",0.459999999999999,-0.00159999999999982,80,0,64
"Jan","11","No","Sunday","Good",2.34,1.9982,75,0,59
"Jan","12","No","Sunday","Good",6.1,5.0012,52,7.0015,97
"Jan","14","No","Sunday","Good",5.16,3.998,61,6.0032,122
"Jan","15","No","Sunday","Good",6.1,5.9978,56,0,109
"Jan","18","No","Sunday","Good",4.22,1.0016,65,11.0014,65
"Jan","19","No","Sunday","Good",4.22,1.0016,65,12.998,55
"Jan","21","No","Sunday","Fair",3.28,-0.00159999999999982,70,11.0014,28
"Jan","23","No","Sunday","Fair",3.28,-2.0014,65,19.0012,21
"Jan","0","No","Monday","Fair",3.28,-0.998200000000001,65,15.0013,7
"Jan","1","No","Monday","Good",2.34,-2.0014,64,16.9979,7
"Jan","2","No","Monday","Good",2.34,-0.998200000000001,64,12.998,1
"Jan","3","No","Monday","Good",2.34,-0.998200000000001,64,12.998,2
"Jan","4","No","Monday","Good",1.4,-2.998,59,15.0013,2
"Jan","5","No","Monday","Good",0.459999999999999,-4.9978,64,19.0012,8
"Jan","6","No","Monday","Good",-0.48,-6.9976,69,22.0028,37
"Jan","7","No","Monday","Fair",-0.48,-6.9976,64,19.0012,72
"Jan","8","No","Monday","Fair",-0.48,-6.9976,59,19.0012,185
"Jan","10","No","Monday","Fair",-0.48,-6.001,59,12.998,69
"Jan","11","No","Monday","Fair",-0.48,-6.001,59,12.998,48
"Jan","13","No","Monday","Fair",-0.48,-0.998200000000001,59,0,54
"Jan","14","No","Monday","Fair",0.459999999999999,-2.998,55,8.9981,86
"Jan","15","No","Monday","Fair",-0.48,-4.0012,59,8.9981,44
"Jan","16","No","Monday","Fair",-0.48,-4.0012,56,12.998,86
"Jan","17","No","Monday","Fair",-0.48,-6.001,59,12.998,161
"Jan","18","No","Monday","Fair",-0.48,-6.001,55,15.0013,156
"Jan","19","No","Monday","Good",6.1,5.0012,61,7.0015,111
"Jan","20","No","Monday","Bad",-0.48,-4.9978,59,11.0014,78
"Jan","21","No","Monday","Bad",-0.48,-2.998,59,6.0032,56
"Jan","23","No","Monday","Fair",-0.48,-2.998,64,6.0032,17
"Feb","0","No","Tuesday","Fair",-0.48,-4.0012,64,7.0015,8
"Feb","2","No","Tuesday","Fair",-0.48,-0.998200000000001,69,0,2
"Feb","5","No","Tuesday","Bad",-1.42,-2.0014,93,0,3
"Feb","6","No","Tuesday","Bad",-1.42,-2.0014,93,0,22
"Feb","7","No","Tuesday","Bad",-0.48,-0.998200000000001,93,0,52
"Feb","8","No","Tuesday","Bad",-0.48,-0.998200000000001,93,0,135
"Feb","9","No","Tuesday","Fair",-0.48,-0.998200000000001,93,0,116
"Feb","10","No","Tuesday","Fair",-0.48,-0.998200000000001,93,0,47
"Feb","11","No","Tuesday","Fair",0.459999999999999,-0.00159999999999982,86,0,51
"Feb","12","No","Tuesday","Fair",1.4,1.0016,86,0,55
"Feb","13","No","Tuesday","Fair",1.4,1.0016,86,0,52
"Feb","14","No","Tuesday","Fair",2.34,1.0016,80,6.0032,54
"Feb","15","No","Tuesday","Fair",3.28,3.0014,75,0,52
"Feb","17","No","Tuesday","Fair",3.28,3.0014,75,0,176
"Feb","18","No","Tuesday","Fair",3.28,1.0016,81,7.0015,168
"Feb","19","No","Tuesday","Fair",3.28,-0.00159999999999982,81,8.9981,108
"Feb","20","No","Tuesday","Fair",2.34,-0.998200000000001,87,8.9981,74
"Feb","21","No","Tuesday","Fair",2.34,-0.998200000000001,87,8.9981,64
"Feb","23","No","Tuesday","Bad",1.4,-2.998,93,12.998,16
"Feb","0","No","Wednesday","Bad",2.34,-0.00159999999999982,93,7.0015,2
"Feb","1","No","Wednesday","Bad",2.34,-0.998200000000001,93,12.998,3
"Feb","2","No","Wednesday","Bad",2.34,-0.998200000000001,93,8.9981,4
"Feb","3","No","Wednesday","Bad",2.34,-0.998200000000001,93,8.9981,1
"Feb","6","No","Wednesday","Bad",2.34,-0.00159999999999982,93,7.0015,18
"Feb","7","No","Wednesday","Bad",2.34,-2.0014,93,15.0013,49
"Feb","8","No","Wednesday","Bad",2.34,-2.0014,93,15.0013,155
"Feb","10","No","Wednesday","Fair",2.34,1.9982,100,0,61
"Feb","12","No","Wednesday","Fair",3.28,-0.998200000000001,93,15.0013,64
"Feb","13","No","Wednesday","Good",7.98,5.9978,93,11.0014,75
"Feb","14","No","Wednesday","Good",9.86,9.9974,82,26.0027,63
"Feb","16","No","Wednesday","Good",8.92,5.9978,71,19.9995,103
"Feb","17","No","Wednesday","Good",8.92,5.0012,53,35.0008,190
"Feb","18","No","Wednesday","Good",7.98,3.0014,42,36.9974,182
"Feb","19","No","Wednesday","Good",5.16,-0.00159999999999982,45,32.9975,91
"Feb","20","No","Wednesday","Good",3.28,-2.998,48,36.9974,75
"Feb","21","No","Wednesday","Good",2.34,-2.998,47,22.0028,63
"Feb","23","No","Wednesday","Good",1.4,-4.9978,44,30.0026,32
"Feb","3","No","Thursday","Good",0.459999999999999,-4.9978,43,16.9979,1
"Feb","5","No","Thursday","Good",-0.48,-6.9976,50,19.9995,2
"Feb","7","No","Thursday","Good",-1.42,-8.0008,50,22.0028,87
"Feb","8","No","Thursday","Good",-1.42,-8.0008,50,23.9994,188
"Feb","9","No","Thursday","Good",-0.48,-6.9976,47,19.9995,133
"Feb","10","No","Thursday","Good",0.459999999999999,-6.001,43,22.0028,52
"Feb","11","No","Thursday","Good",0.459999999999999,-6.9976,43,30.0026,64
"Feb","12","No","Thursday","Good",1.4,-4.0012,40,23.9994,69
"Feb","13","No","Thursday","Good",1.4,-4.9978,40,27.9993,51
"Feb","14","No","Thursday","Good",2.34,-2.998,37,26.0027,47
"Feb","15","No","Thursday","Good",2.34,-2.998,37,22.0028,60
"Feb","16","No","Thursday","Good",2.34,-2.0014,37,16.9979,78
"Feb","17","No","Thursday","Good",1.4,-2.998,40,12.998,175
"Feb","18","No","Thursday","Good",1.4,-2.0014,40,11.0014,147
"Feb","20","No","Thursday","Good",1.4,-0.998200000000001,47,6.0032,109
"Feb","21","No","Thursday","Good",0.459999999999999,-2.0014,55,7.0015,54
"Feb","23","No","Thursday","Good",1.4,-0.998200000000001,47,7.0015,38
"Feb","1","No","Friday","Fair",-0.48,-0.998200000000001,59,0,7
"Feb","2","No","Friday","Fair",-1.42,-4.9978,63,7.0015,1
"Feb","3","No","Friday","Fair",-1.42,-4.9978,63,7.0015,1
"Feb","5","No","Friday","Fair",-1.42,-6.001,63,8.9981,7
"Feb","6","No","Friday","Fair",-0.48,-0.998200000000001,55,0,28
"Feb","7","No","Friday","Good",-1.42,-2.0014,59,0,87
"Feb","8","No","Friday","Good",-1.42,-6.001,74,8.9981,220
"Feb","10","No","Friday","Fair",1.4,-2.0014,51,8.9981,51
"Feb","11","No","Friday","Good",2.34,-0.998200000000001,51,11.0014,64
"Feb","12","No","Friday","Fair",3.28,-0.00159999999999982,48,11.0014,86
"Feb","13","No","Friday","Fair",4.22,1.0016,50,15.0013,82
"Feb","15","No","Friday","Fair",5.16,1.9982,48,16.9979,90
"Feb","16","No","Friday","Fair",6.1,3.0014,42,15.0013,99
"Feb","17","No","Friday","Fair",4.22,1.9982,56,8.9981,205
"Feb","18","No","Friday","Fair",3.28,1.0016,60,7.0015,155
"Feb","19","No","Friday","Fair",3.28,-0.00159999999999982,65,8.9981,103
"Feb","20","No","Friday","Fair",3.28,-0.00159999999999982,65,11.0014,71
"Feb","21","No","Friday","Fair",3.28,-0.00159999999999982,70,11.0014,43
"Feb","22","No","Friday","Fair",3.28,-0.00159999999999982,65,11.0014,46
"Feb","23","No","Friday","Fair",3.28,-0.00159999999999982,70,8.9981,31
"Feb","0","No","Saturday","Fair",3.28,-0.00159999999999982,70,11.0014,39
"Feb","1","No","Saturday","Fair",3.28,-0.00159999999999982,65,11.0014,18
"Feb","2","No","Saturday","Fair",3.28,-0.00159999999999982,75,11.0014,17
"Feb","3","No","Saturday","Fair",3.28,-0.00159999999999982,75,11.0014,11
"Feb","4","No","Saturday","Bad",2.34,-0.998200000000001,93,8.9981,8
"Feb","5","No","Saturday","Bad",1.4,-0.998200000000001,100,6.0032,9
"Feb","6","No","Saturday","Bad",1.4,1.0016,100,0,4
"Feb","7","No","Saturday","Bad",2.34,1.0016,93,6.0032,4
"Feb","8","No","Saturday","Bad",1.4,-0.998200000000001,100,6.0032,10
"Feb","9","No","Saturday","Bad",1.4,-0.998200000000001,100,6.0032,20
"Feb","10","No","Saturday","Bad",1.4,-2.0014,100,8.9981,34
"Feb","12","No","Saturday","Bad",2.34,-0.998200000000001,100,11.0014,52
"Feb","13","No","Saturday","Bad",2.34,-0.998200000000001,100,11.0014,72
"Feb","14","No","Saturday","Bad",2.34,1.9982,100,0,55
"Feb","15","No","Saturday","Bad",2.34,1.9982,100,0,60
"Feb","17","No","Saturday","Fair",3.28,-2.0014,100,19.0012,78
"Feb","20","No","Saturday","Good",6.1,3.0014,87,16.9979,69
"Feb","21","No","Saturday","Good",4.22,1.0016,100,12.998,56
"Feb","22","No","Saturday","Good",4.22,1.9982,93,8.9981,45
"Feb","23","No","Saturday","Good",4.22,1.0016,93,15.0013,59
"Feb","0","No","Sunday","Good",4.22,1.0016,70,12.998,39
"Feb","1","No","Sunday","Good",4.22,-0.998200000000001,65,27.9993,44
"Feb","3","No","Sunday","Good",4.22,3.0014,60,6.0032,13
"Feb","5","No","Sunday","Good",4.22,1.0016,60,15.0013,1
"Feb","6","No","Sunday","Good",4.22,1.0016,60,15.0013,1
"Feb","7","No","Sunday","Good",3.28,-0.00159999999999982,65,11.0014,8
"Feb","8","No","Sunday","Good",3.28,1.0016,65,7.0015,23
"Feb","9","No","Sunday","Good",5.16,3.0014,56,7.0015,45
"Feb","10","No","Sunday","Good",6.1,3.0014,52,16.9979,89
"Feb","11","No","Sunday","Good",7.04,3.998,49,16.9979,117
"Feb","14","No","Sunday","Good",7.98,7.001,46,6.0032,161
"Feb","15","No","Sunday","Good",7.98,7.001,46,6.0032,182
"Feb","17","No","Sunday","Good",7.98,7.9976,46,0,121
"Feb","18","No","Sunday","Good",6.1,3.998,56,11.0014,78
"Feb","19","No","Sunday","Good",5.16,3.0014,61,8.9981,21
"Feb","21","No","Sunday","Good",4.22,3.998,60,0,27
"Feb","23","No","Sunday","Good",3.28,3.0014,65,0,30
"Feb","0","No","Monday","Good",3.28,3.0014,65,0,15
"Feb","1","No","Monday","Good",2.34,1.9982,75,0,5
"Feb","4","No","Monday","Good",1.4,1.0016,86,0,2
"Feb","5","No","Monday","Good",1.4,1.0016,86,0,10
"Feb","7","No","Monday","Good",0.459999999999999,-0.00159999999999982,86,0,95
"Feb","8","No","Monday","Fair",-0.48,-0.998200000000001,100,0,230
"Feb","9","No","Monday","Good",2.34,1.9982,80,0,118
"Feb","10","No","Monday","Good",3.28,1.0016,75,7.0015,55
"Feb","11","No","Monday","Good",6.1,5.0012,65,6.0032,47
"Feb","12","No","Monday","Fair",7.04,7.001,62,0,66
"Feb","13","No","Monday","Fair",8.92,7.9976,57,6.0032,64
"Feb","14","No","Monday","Fair",8.92,7.9976,57,6.0032,60
"Feb","17","No","Monday","Fair",7.04,5.0012,70,11.0014,216
"Feb","18","No","Monday","Fair",7.98,5.9978,66,8.9981,175
"Feb","19","No","Monday","Fair",7.04,7.001,70,0,128
"Feb","20","No","Monday","Fair",7.04,5.9978,70,7.0015,88
"Feb","21","No","Monday","Good",7.04,7.001,70,0,78
"Feb","22","No","Monday","Good",5.16,3.998,81,6.0032,37
"Feb","23","No","Monday","Fair",6.1,5.9978,81,0,25
"Feb","0","No","Tuesday","Fair",5.16,5.0012,87,0,10
"Feb","2","No","Tuesday","Fair",4.22,1.9982,93,7.0015,2
"Feb","3","No","Tuesday","Bad",5.16,1.9982,93,11.0014,1
"Feb","4","No","Tuesday","Good",4.22,1.0016,93,11.0014,3
"Feb","5","No","Tuesday","Good",4.22,-0.998200000000001,81,22.0028,2
"Feb","6","No","Tuesday","Good",4.22,-0.998200000000001,70,22.0028,39
"Feb","7","No","Tuesday","Good",3.28,-2.998,65,27.9993,100
"Feb","9","No","Tuesday","Good",3.28,-2.998,52,32.9975,135
"Feb","11","No","Tuesday","Good",2.34,-4.0012,47,31.0009,50
"Feb","14","No","Tuesday","Good",2.34,-2.998,37,27.9993,64
"Feb","15","No","Tuesday","Good",2.34,-2.998,35,26.0027,51
"Feb","16","No","Tuesday","Good",2.34,-4.0012,35,35.0008,83
"Feb","17","No","Tuesday","Good",2.34,-4.0012,32,39.0007,176
"Feb","18","No","Tuesday","Good",1.4,-4.0012,32,26.0027,152
"Feb","20","No","Tuesday","Good",-0.48,-6.9976,40,22.0028,56
"Feb","21","No","Tuesday","Good",-1.42,-8.9974,33,31.0009,54
"Feb","23","No","Tuesday","Good",-2.36,-8.9974,33,22.0028,12
"Feb","0","No","Wednesday","Good",-3.3,-10.9972,36,23.9994,17
"Feb","1","No","Wednesday","Good",-3.3,-8.9974,36,15.0013,7
"Feb","2","No","Wednesday","Good",-4.24,-10.9972,38,19.0012,3
"Feb","3","No","Wednesday","Good",-5.18,-10.9972,45,8.9981,2
"Feb","5","No","Wednesday","Good",-5.18,-8.9974,45,7.0015,7
"Feb","7","No","Wednesday","Good",-5.18,-8.9974,49,7.0015,99
"Feb","8","No","Wednesday","Good",-3.3,-6.9976,42,0,199
"Feb","10","No","Wednesday","Good",-1.42,-4.0012,36,0,59
"Feb","11","No","Wednesday","Fair",-1.42,-6.001,43,11.0014,41
"Feb","13","No","Wednesday","Good",0.459999999999999,-4.9978,40,16.9979,69
"Feb","14","No","Wednesday","Good",1.4,-4.0012,34,19.9995,58
"Feb","15","No","Wednesday","Fair",1.4,-4.0012,34,19.0012,64
"Feb","16","No","Wednesday","Fair",1.4,-2.998,37,16.9979,79
"Feb","17","No","Wednesday","Fair",1.4,-2.998,34,16.9979,166
"Feb","18","No","Wednesday","Fair",0.459999999999999,-4.9978,47,19.9995,170
"Feb","21","No","Wednesday","Fair",-1.42,-6.001,86,11.0014,83
"Feb","22","No","Wednesday","Bad",-0.48,-4.9978,80,11.0014,46
"Feb","23","No","Wednesday","Bad",-0.48,-6.001,80,12.998,37
"Feb","0","No","Thursday","Bad",-1.42,-6.9976,86,12.998,16
"Feb","1","No","Thursday","Bad",-1.42,-6.001,80,8.9981,7
"Feb","4","No","Thursday","Fair",-1.42,-6.9976,59,15.0013,1
"Feb","5","No","Thursday","Fair",-2.36,-8.0008,50,15.0013,6
"Feb","6","No","Thursday","Fair",-2.36,-8.0008,54,19.0012,26
"Feb","7","No","Thursday","Good",-3.3,-10.9972,50,27.9993,99
"Feb","9","No","Thursday","Good",-2.36,-8.9974,42,23.9994,122
"Feb","10","No","Thursday","Good",-2.36,-8.9974,42,19.9995,35
"Feb","13","No","Thursday","Good",0.459999999999999,-4.9978,29,19.9995,62
"Feb","14","No","Thursday","Good",1.4,-4.0012,27,19.0012,48
